,Date,Symbol,ID,Average_Price,Capital,End_Cash,Portfolio_Value,Profit_per_Share,Return_rate,Share_Price,Shares,Start_Cash,Total_Profit,Trade_Value,Type
31545,3/13/2018,1190,scb_1551,0.09,172225,14620,157604,0,1.88%,0.09,101400,24152,176,9531,Buy
31546,3/13/2018,1238,scb_9657,3.99,369736,46447,323289,0,0.00%,3.99,49600,244351,0,197904,Buy
31547,3/13/2018,1259,scb_12203,0.16,193404,26,193377,0,0.00%,0.16,500,108,0,81,Buy
31548,3/13/2018,1305,scb_15889,1.07,1094820,23736,1071084,-0.01,-0.93%,1.06,11300,11758,-113,-11978,Sell
31549,3/13/2018,1315,scb_1551,0.34,172049,14620,157428,0,0.00%,0.36,0,14620,0,0,Sell
31550,3/13/2018,1439,scb_15889,2.14,1105963,832061,273901,0.03,1.40%,2.17,372500,23736,11142,-808325,Sell
31551,3/13/2018,1577,scb_18791,1.59,1432909,190519,1242390,0,0.00%,1.58,0,190519,0,0,Sell
31552,3/13/2018,1702,scb_5394,4.4,304697,119070,185627,0,0.00%,4.73,0,119070,0,0,Sell
31553,3/13/2018,1831,scb_16536,0.17,597035,1034,596001,0,0.56%,0.17,3800,1691,3,657,Buy
31554,3/13/2018,1831,scb_18791,0.17,1432923,31220,1401702,0,0.01%,0.17,920800,190519,13,159298,Buy
31555,3/13/2018,1848,scb_15889,7.78,1107667,1024386,83280,0.07,0.89%,7.85,24500,832061,1703,-192325,Sell
31556,3/13/2018,1898,scb_16665,3.58,104386,16263,88123,-0.02,-0.50%,3.56,1200,20535,-21,4272,Buy
31557,3/13/2018,1928,scb_16536,43.02,605621,147274,458347,2.68,6.24%,45.7,3200,1034,8589,-146240,Sell
31558,3/13/2018,1962,scb_12192,1.67,144626,111723,32903,0,0.00%,1.67,12700,132932,0,21209,Buy
31559,3/13/2018,2120,scb_19814,37.4,942857,561,942295,0,0.00%,38,0,561,0,0,Buy
31560,3/13/2018,2202,scb_16536,34.95,605621,87859,517762,0,0.00%,34.95,1700,147274,0,59415,Buy
31561,3/13/2018,2368,scb_1551,3.72,172785,49580,123204,0.08,2.15%,3.8,9200,14620,735,-34960,Sell
31562,3/13/2018,2386,scb_6350,7.45,526242,526242,0,0,0.00%,7.25,0,526242,0,0,Sell
31563,3/13/2018,2600,scb_18791,4.62,1432909,31220,1401689,0,0.00%,4.62,0,31220,0,0,Sell
31564,3/13/2018,2662,scb_18791,5.58,1432909,4436,1428473,0,0.00%,5.58,4800,31220,0,26784,Buy
31565,3/13/2018,2686,scb_12203,1.4,193404,26,193377,0,0.00%,1.29,0,26,0,0,Sell
31566,3/13/2018,3355,scb_5394,0.9,305353,108414,196939,0.06,6.57%,0.96,11100,119070,656,10656,Buy
31567,3/13/2018,3383,scb_7021,14.18,1572580,95024,1477556,0,0.00%,14.18,104200,1572580,0,1477556,Buy
31568,3/13/2018,3618,scb_6350,6.63,526242,526242,0,0,0.00%,6.69,0,526242,0,0,Sell
31569,3/13/2018,3633,scb_15889,8.44,1104824,143859,960964,-0.03,-0.32%,8.41,104700,1024386,-2843,880527,Buy
31570,3/13/2018,3689,scb_9657,12.04,369552,9309,360243,-0.06,-0.49%,11.98,3100,46447,-184,37138,Buy
31571,3/13/2018,3709,scb_7878,8.47,475530,422375,53155,-0.06,-0.71%,8.41,1000,430785,-60,8410,Buy
31572,3/13/2018,3848,scb_9657,6.61,369736,9309,360427,0,0.00%,6.7,0,9309,0,0,Sell
31573,3/13/2018,6838,scb_10355,1.65,309017,236958,72058,0,0.00%,1.65,15700,211053,0,-25905,Sell
31574,3/13/2018,8022,scb_6350,1.08,526242,126318,399924,0,0.00%,1.08,370300,526242,0,399924,Buy
31575,3/13/2018,8079,scb_12192,0.56,144626,94195,50431,0,0.00%,0.56,31300,111723,0,17528,Buy
31576,3/13/2018,8258,scb_19814,0.23,942857,561,942295,0,0.00%,0.24,0,561,0,0,Sell
31577,3/13/2018,8319,scb_12192,0.14,144626,94195,50431,0,0.00%,0.14,0,94195,0,0,Sell
31578,3/13/2018,8328,scb_19191,2.1,114745,114745,0,0,0.00%,2.11,0,114745,0,0,Sell
31579,3/13/2018,8347,scb_16536,0.4,612008,195547,416461,0.02,6.30%,0.42,256400,87859,6386,-107688,Sell
31580,3/13/2018,8436,scb_19814,0.57,942857,561,942295,0,0.00%,0.56,0,561,0,0,Sell
31581,3/13/2018,9170,scb_3763,9.17,1071254,2098,1069156,0,0.00%,9.17,1500,15853,0,13755,Buy
31582,3/14/2018,41,scb_19814,42.06,942857,561,942295,0,0.00%,42.4,0,561,0,0,Buy
31583,3/14/2018,51,scb_19814,15.22,942857,561,942295,0,0.00%,15,0,561,0,0,Sell
31584,3/14/2018,154,scb_2767,0.98,1118416,1118416,0,0.02,1.82%,1,1102500,15916,19729,-1102500,Sell
31585,3/14/2018,174,scb_7878,1.17,475806,413975,61831,0.03,2.65%,1.2,7000,422375,216,8400,Buy
31586,3/14/2018,195,scb_19814,0.12,943007,9458,933549,0,1.72%,0.12,75400,561,150,-8897,Sell
31587,3/14/2018,227,scb_12203,0.91,193404,26,193377,0,0.00%,0.93,0,26,0,0,Buy
31588,3/14/2018,290,scb_10355,0.16,309309,285487,23822,0,0.61%,0.16,309100,236958,292,-48528,Sell
31589,3/14/2018,328,scb_5394,1.46,304697,122576,182121,0,0.00%,1.46,9700,108414,0,-14162,Sell
31590,3/14/2018,334,scb_10355,0.85,309004,257011,51993,-0.01,-1.06%,0.84,33900,285487,-304,28476,Buy
31591,3/14/2018,337,scb_3763,3.86,1063930,937384,126546,-0.03,-0.78%,3.83,244200,2098,-7323,-935286,Sell
31592,3/14/2018,342,scb_7878,1.91,475590,422761,52829,0,0.00%,1.91,4600,413975,0,-8786,Sell
31593,3/14/2018,373,scb_18791,50,1432909,1244436,188473,0,0.00%,50,24800,4436,0,-1240000,Sell
31594,3/14/2018,374,scb_16536,3.44,612099,115395,496703,0,0.11%,3.44,23300,195547,90,80152,Buy
31595,3/14/2018,375,scb_12203,5.94,193432,2430,191001,0.07,1.18%,6.01,400,26,27,-2404,Sell
31596,3/14/2018,385,scb_5394,1.43,304697,178632,126065,0,0.00%,1.43,39200,122576,0,-56056,Sell
31597,3/14/2018,423,scb_12203,1.44,193432,2430,191001,0,0.00%,1.45,0,2430,0,0,Sell
31598,3/14/2018,628,scb_18791,0.98,1432909,161830,1271079,0,0.00%,0.98,1104700,1244436,0,1082606,Buy
31599,3/14/2018,633,scb_18791,2.26,1432909,21258,1411651,0,0.00%,2.26,62200,161830,0,140572,Buy
31600,3/14/2018,643,scb_10355,0.93,309309,257011,52298,0,0.00%,0.9,0,257011,0,0,Sell
31601,3/14/2018,808,scb_9657,3.4,369736,9309,360427,0,0.00%,3.44,0,9309,0,0,Sell
31602,3/14/2018,899,scb_19814,0.1,942951,2429,940521,0,-0.80%,0.1,69600,9458,-56,7029,Buy
31603,3/14/2018,1022,scb_5394,0.77,306321,235670,70651,0.02,2.93%,0.79,72200,178632,1624,-57038,Sell
31604,3/14/2018,1151,scb_15889,13.5,1107667,143859,963808,0,0.00%,13.5,0,143859,0,0,Sell
31605,3/14/2018,1207,scb_16665,0.2,104635,27984,76651,0,1.98%,0.21,56900,16263,227,-11721,Sell
31606,3/14/2018,1218,scb_16536,4.95,611950,68465,543485,-0.01,-0.12%,4.94,9500,115395,-58,46930,Buy
31607,3/14/2018,1268,scb_5394,2.89,306852,253252,53600,0.09,3.11%,2.98,5900,235670,530,-17582,Sell
31608,3/14/2018,1290,scb_0320,1.25,1489968,1489968,0,0,0.00%,1.24,0,1489968,0,0,Sell
31609,3/14/2018,1315,scb_1551,0.35,172785,28790,143994,0,0.00%,0.35,59400,49580,0,20790,Buy
31610,3/14/2018,1500,scb_15889,0.58,1107672,20145,1087526,0,0.00%,0.58,213300,143859,4,123713,Buy
31611,3/14/2018,1538,scb_16665,0.92,104839,37572,67267,0.02,2.17%,0.94,10200,27984,203,-9588,Sell
31612,3/14/2018,1577,scb_18791,1.59,1432909,21258,1411651,0,0.00%,1.58,0,21258,0,0,Sell
31613,3/14/2018,1705,scb_12192,3.98,144626,79469,65157,0,0.00%,3.98,3700,94195,0,14726,Buy
31614,3/14/2018,1831,scb_18791,0.17,1431989,182027,1249962,0,-0.57%,0.17,934700,21258,-920,-160768,Sell
31615,3/14/2018,1848,scb_15889,7.86,1107667,2853,1104814,0,0.00%,7.86,2200,20145,0,17292,Buy
31616,3/14/2018,1898,scb_16665,3.58,104882,29652,75230,0.02,0.55%,3.6,2200,37572,43,7920,Buy
31617,3/14/2018,1962,scb_12192,1.67,145261,101313,43948,0.05,2.99%,1.72,12700,79469,635,-21844,Sell
31618,3/14/2018,2236,scb_9657,1.52,369736,1861,367875,0,0.00%,1.52,4900,9309,0,7448,Buy
31619,3/14/2018,2283,scb_16536,5.99,612389,77825,534564,0.25,4.24%,6.24,1500,68465,381,-9360,Sell
31620,3/14/2018,2368,scb_1551,3.71,172785,16918,155866,0,0.00%,3.71,3200,28790,0,11872,Buy
31621,3/14/2018,2386,scb_6350,7.45,526242,126318,399924,0,0.00%,7.15,0,126318,0,0,Sell
31622,3/14/2018,2600,scb_18791,4.62,1431989,182027,1249962,0,0.00%,4.62,0,182027,0,0,Sell
31623,3/14/2018,2662,scb_18791,5.55,1431865,23852,1408013,0,-0.08%,5.55,28500,182027,-123,158175,Buy
31624,3/14/2018,2686,scb_12203,1.33,193432,302,193129,0,0.00%,1.33,1600,2430,0,2128,Buy
31625,3/14/2018,3383,scb_7021,14.18,1566328,1566328,0,-0.06,-0.42%,14.12,104200,95024,-6252,-1471304,Sell
31626,3/14/2018,3618,scb_6350,6.63,526242,126318,399924,0,0.00%,6.59,0,126318,0,0,Sell
31627,3/14/2018,3633,scb_15889,8.44,1107587,402,1107185,-0.27,-3.16%,8.17,300,2853,-79,2451,Buy
31628,3/14/2018,3709,scb_7878,8.48,475608,415111,60497,0.02,0.24%,8.5,900,422761,18,7650,Buy
31629,3/14/2018,6838,scb_10355,1.65,309309,257011,52298,0,0.00%,1.65,0,257011,0,0,Sell
31630,3/14/2018,7300,scb_15889,5.33,1107667,402,1107265,0,0.00%,5.15,0,402,0,0,Sell
31631,3/14/2018,8022,scb_6350,1.08,522539,522539,0,-0.01,-0.93%,1.07,370300,126318,-3703,-396221,Sell
31632,3/14/2018,8258,scb_19814,0.24,943007,509,942498,0,0.00%,0.24,8100,2429,0,1919,Buy
31633,3/14/2018,8319,scb_12192,0.14,145261,101313,43948,0,0.00%,0.15,0,101313,0,0,Sell
31634,3/14/2018,8328,scb_19191,2.1,114745,2395,112350,0,0.00%,2.1,53500,114745,0,112350,Buy
31635,3/14/2018,83162,scb_10355,9.02,309309,257011,52298,0,0.00%,7.3,0,257011,0,0,Sell
31636,3/15/2018,41,scb_19814,42.06,944592,174554,770038,0.39,0.92%,42.45,4100,509,1585,-174045,Sell
31637,3/15/2018,51,scb_19814,15.22,944592,174554,770038,0,0.00%,15.1,0,174554,0,0,Sell
31638,3/15/2018,100,scb_16471,6.41,272191,100028,172162,0,0.00%,6.41,0,100028,0,0,Sell
31639,3/15/2018,151,scb_3763,6.5,1063930,937384,126546,0,0.00%,6.28,0,937384,0,0,Sell
31640,3/15/2018,154,scb_2767,1,1118416,1118416,0,0,0.00%,0.99,0,1118416,0,0,Sell
31641,3/15/2018,156,scb_19814,0.26,944592,35885,908707,0,0.00%,0.26,543800,174554,0,138669,Buy
31642,3/15/2018,164,scb_9657,0.14,369736,384,369352,0,0.00%,0.14,10700,1861,0,1476,Buy
31643,3/15/2018,174,scb_7878,1.17,476541,451951,24590,0.03,2.65%,1.2,30700,415111,950,-36840,Sell
31644,3/15/2018,177,scb_12203,11.32,193432,302,193129,0,0.00%,11.2,0,302,0,0,Sell
31645,3/15/2018,196,scb_16536,0.82,625032,278012,347020,0.05,6.74%,0.87,230100,77825,12642,-200187,Sell
31646,3/15/2018,227,scb_12203,0.93,193432,116,193315,0,0.00%,0.93,200,302,0,186,Buy
31647,3/15/2018,328,scb_5394,1.46,306852,230476,76376,0,0.00%,1.46,15600,253252,0,22776,Buy
31648,3/15/2018,334,scb_10355,0.85,309329,231341,77988,0,0.08%,0.85,30200,257011,20,25670,Buy
31649,3/15/2018,373,scb_18791,50,1431989,3852,1428137,0,0.00%,50,400,23852,0,20000,Buy
31650,3/15/2018,375,scb_12203,6.01,193432,116,193315,0,0.00%,6.2,0,116,0,0,Buy
31651,3/15/2018,385,scb_5394,1.43,306852,230476,76376,0,0.00%,1.43,0,230476,0,0,Sell
31652,3/15/2018,559,scb_1551,0.05,172785,16918,155866,0,0.00%,0.05,0,16918,0,0,Sell
31653,3/15/2018,599,scb_1551,0.58,170946,121741,49204,-0.01,-1.72%,0.57,183900,16918,-1839,-104822,Sell
31654,3/15/2018,631,scb_10355,2.2,309309,208461,100848,0,0.00%,2.2,10400,231341,0,22880,Buy
31655,3/15/2018,633,scb_18791,2.26,1431961,716,1431245,-0.02,-0.87%,2.24,1400,3852,-27,3136,Buy
31656,3/15/2018,643,scb_10355,0.93,309309,208461,100848,0,0.00%,0.94,0,208461,0,0,Sell
31657,3/15/2018,674,scb_16471,0.25,267395,267395,0,-0.01,-2.79%,0.24,691600,100028,-4795,-167367,Sell
31658,3/15/2018,685,scb_16665,0.7,104839,29652,75187,0,0.00%,0.72,0,29652,0,0,Sell
31659,3/15/2018,808,scb_9657,3.4,369736,384,369352,0,0.00%,3.44,0,384,0,0,Sell
31660,3/15/2018,862,scb_19814,0.62,944592,6869,937723,0,0.00%,0.62,46800,35885,0,29016,Buy
31661,3/15/2018,1022,scb_5394,0.81,306852,209740,97112,0,0.00%,0.81,25600,230476,0,20736,Buy
31662,3/15/2018,1058,scb_0320,0.75,1489968,834393,655575,0,0.00%,0.75,874100,1489968,0,655575,Buy
31663,3/15/2018,1151,scb_15889,13.5,1107667,402,1107265,0,0.00%,13.5,0,402,0,0,Sell
31664,3/15/2018,1190,scb_1551,0.09,170719,138057,32662,0,-1.37%,0.09,179300,121741,-226,-16316,Sell
31665,3/15/2018,1207,scb_16665,0.21,104839,23407,81432,0,0.00%,0.21,29600,29652,0,6245,Buy
31666,3/15/2018,1259,scb_12203,0.16,193432,19,193412,0,-0.28%,0.16,600,116,0,97,Buy
31667,3/15/2018,1268,scb_5394,2.98,306852,209740,97112,0,0.00%,3.07,0,209740,0,0,Sell
31668,3/15/2018,1290,scb_0320,1.22,1489968,467295,1022673,0,0.00%,1.22,300900,834393,0,367098,Buy
31669,3/15/2018,1305,scb_15889,1.15,1107667,57,1107610,0,0.00%,1.15,300,402,0,345,Buy
31670,3/15/2018,1315,scb_1551,0.36,171365,80862,90503,0,1.14%,0.36,156700,138057,646,57195,Buy
31671,3/15/2018,1500,scb_15889,0.58,1107667,57,1107610,0,0.00%,0.57,0,57,0,0,Buy
31672,3/15/2018,1538,scb_16665,1,104839,18307,86532,0,0.00%,1,5100,23407,0,5100,Buy
31673,3/15/2018,1577,scb_18791,1.59,1431989,716,1431273,0,0.00%,1.58,0,716,0,0,Sell
31674,3/15/2018,1700,scb_10355,1.74,309309,187755,121554,0,0.00%,1.74,11900,208461,0,20706,Buy
31675,3/15/2018,1705,scb_12192,4.73,148019,85325,62693,0.98,20.84%,5.71,2800,101313,2757,15988,Buy
31676,3/15/2018,1831,scb_18791,0.17,1431989,131,1431857,0,0.00%,0.17,3400,716,0,584,Buy
31677,3/15/2018,1848,scb_15889,7.86,1108239,17921,1090318,0.26,3.31%,8.12,2200,57,571,-17864,Sell
31678,3/15/2018,1898,scb_16665,3.58,104832,93487,11345,0,-0.01%,3.58,21000,18307,-6,-75180,Sell
31679,3/15/2018,1962,scb_12192,1.69,145261,71805,73456,0,0.00%,1.69,8000,85325,0,13520,Buy
31680,3/15/2018,2139,scb_12203,2.84,193326,14965,178361,-0.02,-0.70%,2.82,5300,19,-106,-14946,Sell
31681,3/15/2018,2236,scb_9657,1.52,369736,7832,361904,0,0.00%,1.52,4900,384,0,-7448,Sell
31682,3/15/2018,2324,scb_15889,0.08,1108239,3883,1104356,0,0.00%,0.08,171200,17921,0,14038,Buy
31683,3/15/2018,2368,scb_1551,3.71,170847,92862,77985,0.04,1.08%,3.75,3200,80862,128,-12000,Sell
31684,3/15/2018,2600,scb_18791,4.62,1431989,131,1431857,0,0.00%,4.62,0,131,0,0,Sell
31685,3/15/2018,2662,scb_18791,5.55,1431512,184613,1246898,-0.01,-0.26%,5.54,33300,131,-476,-184482,Sell
31686,3/15/2018,2686,scb_12203,1.3,193270,1549,191721,-0.01,-0.41%,1.29,10400,14965,-55,13416,Buy
31687,3/15/2018,2802,scb_9657,58.21,369901,1847,368053,1.64,2.83%,59.85,100,7832,164,5984,Buy
31688,3/15/2018,3355,scb_5394,0.91,307291,190954,116337,0.02,2.40%,0.93,20200,209740,439,18786,Buy
31689,3/15/2018,3383,scb_7021,14.12,1566328,1566328,0,0,0.00%,14.6,0,1566328,0,0,Sell
31690,3/15/2018,3618,scb_6350,6.63,522539,522539,0,0,0.00%,6.77,0,522539,0,0,Sell
31691,3/15/2018,3633,scb_15889,8.44,1108121,627,1107494,-0.3,-3.50%,8.14,400,3883,-118,3256,Buy
31692,3/15/2018,3848,scb_9657,6.84,369736,479,369257,0,0.00%,6.84,200,1847,0,1368,Buy
31693,3/15/2018,6838,scb_10355,1.65,309309,187755,121554,0,0.00%,1.65,0,187755,0,0,Sell
31694,3/15/2018,7300,scb_15889,5.14,1108239,113,1108126,0,0.00%,5.14,100,627,0,514,Buy
31695,3/15/2018,8022,scb_6350,1.07,522539,522539,0,0,0.00%,1.05,0,522539,0,0,Sell
31696,3/15/2018,8079,scb_12192,0.56,145261,89333,55928,0,0.00%,0.56,31300,71805,0,-17528,Sell
31697,3/15/2018,8319,scb_12192,0.15,145261,75053,70208,0,0.00%,0.15,95200,89333,0,14280,Buy
31698,3/15/2018,8328,scb_19191,2.1,114745,85,114660,0,0.00%,2.1,1100,2395,0,2310,Buy
31699,3/15/2018,8347,scb_16536,0.42,625032,165422,459610,0,0.00%,0.42,271300,278012,0,112589,Buy
31700,3/15/2018,9170,scb_3763,9.55,1069160,112846,956314,0.06,0.64%,9.61,85800,937384,5230,824538,Buy
31701,3/15/2018,83162,scb_10355,9.02,309309,187755,121554,0,0.00%,9.02,0,187755,0,0,Sell
31702,3/16/2018,41,scb_19814,42.5,944592,2619,941973,0,0.00%,42.5,100,6869,0,4250,Buy
31703,3/16/2018,100,scb_16471,6.41,267395,267395,0,0,0.00%,6.41,0,267395,0,0,Sell
31704,3/16/2018,154,scb_2767,1,1118416,1118416,0,0,0.00%,0.99,0,1118416,0,0,Sell
31705,3/16/2018,156,scb_19814,0.26,941873,138569,803304,-0.01,-1.96%,0.25,543800,2619,-2719,-135950,Sell
31706,3/16/2018,164,scb_9657,0.14,369725,120,369605,0,-3.01%,0.13,2700,479,-11,359,Buy
31707,3/16/2018,174,scb_7878,1.22,476541,442923,33618,0,0.00%,1.22,7400,451951,0,9028,Buy
31708,3/16/2018,196,scb_16536,0.87,625032,165422,459610,0,0.00%,0.84,0,165422,0,0,Sell
31709,3/16/2018,276,scb_9657,0.19,369735,250,369484,0,-1.06%,0.19,700,120,-1,-130,Sell
31710,3/16/2018,290,scb_10355,0.16,309309,187755,121554,0,0.00%,0.16,0,187755,0,0,Sell
31711,3/16/2018,328,scb_5394,1.46,306852,173872,132980,0,0.00%,1.46,11700,190954,0,17082,Buy
31712,3/16/2018,334,scb_10355,0.85,309142,169023,140118,-0.01,-0.89%,0.84,22300,187755,-167,18732,Buy
31713,3/16/2018,337,scb_3763,3.83,1063930,112846,951084,0,0.00%,4.09,0,112846,0,0,Sell
31714,3/16/2018,342,scb_7878,1.95,476541,434148,42393,0,0.00%,1.95,4500,442923,0,8775,Buy
31715,3/16/2018,373,scb_18791,50,1431512,24613,1406898,0,0.00%,50,3200,184613,0,160000,Buy
31716,3/16/2018,423,scb_12203,1.44,193326,1549,191777,0,0.00%,1.45,0,1549,0,0,Sell
31717,3/16/2018,559,scb_1551,0.05,170847,58412,112435,0,0.00%,0.05,650000,92862,0,34450,Buy
31718,3/16/2018,599,scb_1551,0.57,170847,33902,136945,0,0.00%,0.57,43000,58412,0,24509,Buy
31719,3/16/2018,628,scb_18791,0.98,1430850,3238,1427612,-0.03,-3.00%,0.95,22500,24613,-661,21375,Buy
31720,3/16/2018,633,scb_18791,2.26,1427724,143158,1284565,-0.06,-2.64%,2.2,63600,3238,-3787,-139920,Sell
31721,3/16/2018,674,scb_16471,0.24,267395,197891,69504,0,0.00%,0.24,289600,267395,0,69504,Buy
31722,3/16/2018,808,scb_8200,3.37,324574,74511,250063,0,-0.07%,3.37,70000,310411,-158,235900,Buy
31723,3/16/2018,808,scb_9657,3.4,369735,250,369484,0,0.00%,3.37,0,250,0,0,Sell
31724,3/16/2018,862,scb_19814,0.62,941405,167117,774288,-0.01,-1.61%,0.61,46800,138569,-468,-28548,Sell
31725,3/16/2018,1022,scb_5394,0.81,306340,194096,112244,-0.02,-2.47%,0.79,25600,173872,-512,-20224,Sell
31726,3/16/2018,1030,scb_8200,7.53,324733,18036,306697,0,0.00%,7.53,7500,74511,0,56475,Buy
31727,3/16/2018,1151,scb_15889,13.5,1108239,113,1108126,0,0.00%,13.5,0,113,0,0,Sell
31728,3/16/2018,1183,scb_9657,1.75,369735,75,369659,0,0.00%,1.75,100,250,0,175,Buy
31729,3/16/2018,1190,scb_1551,0.09,170847,33902,136945,0,0.00%,0.09,0,33902,0,0,Sell
31730,3/16/2018,1201,scb_12192,1.08,145447,86933,58514,0.02,1.59%,1.1,10800,75053,186,-11880,Sell
31731,3/16/2018,1207,scb_16665,0.21,104743,99643,5099,0,-1.42%,0.21,29600,93487,-88,-6156,Sell
31732,3/16/2018,1218,scb_16536,4.95,624802,351166,273636,-0.01,-0.12%,4.94,37600,165422,-229,-185744,Sell
31733,3/16/2018,1259,scb_12203,0.16,193325,220,193105,0,-0.03%,0.16,8200,1549,0,1328,Buy
31734,3/16/2018,1305,scb_15889,1.15,1108239,113,1108126,0,0.00%,1.09,0,113,0,0,Buy
31735,3/16/2018,1439,scb_15889,2.17,1108239,113,1108126,0,0.00%,2.18,0,113,0,0,Sell
31736,3/16/2018,1500,scb_15889,0.58,1106106,121979,984127,-0.01,-1.72%,0.57,213800,113,-2132,-121865,Sell
31737,3/16/2018,1538,scb_16665,0.99,104702,77764,26937,0,-0.19%,0.99,22100,99643,-41,21879,Buy
31738,3/16/2018,1577,scb_18791,1.58,1427724,18654,1409069,0,0.00%,1.58,78800,143158,0,124504,Buy
31739,3/16/2018,1831,scb_16536,0.17,624576,370104,254471,0,-1.18%,0.17,111400,351166,-226,-18938,Sell
31740,3/16/2018,1898,scb_16665,3.51,104743,60916,43827,0,0.00%,3.51,4800,77764,0,16848,Buy
31741,3/16/2018,1962,scb_12192,1.7,145528,73082,72445,0.01,0.58%,1.71,8100,86933,80,13851,Buy
31742,3/16/2018,2139,scb_12203,2.82,193326,220,193105,0,0.00%,2.75,0,220,0,0,Buy
31743,3/16/2018,2202,scb_16536,34.95,623896,428839,195056,-0.4,-1.14%,34.55,1700,370104,-680,-58734,Sell
31744,3/16/2018,2283,scb_16536,6.24,623896,428839,195056,0,0.00%,6.66,0,428839,0,0,Sell
31745,3/16/2018,2386,scb_6350,7.3,522539,125419,397120,0,0.00%,7.3,54400,522539,0,397120,Buy
31746,3/16/2018,2600,scb_18791,4.6,1427724,2554,1425169,0,0.00%,4.6,3500,18654,0,16099,Buy
31747,3/16/2018,2662,scb_18791,5.54,1427724,2554,1425169,0,0.00%,5.55,0,2554,0,0,Sell
31748,3/16/2018,2686,scb_12203,1.3,193329,87,193241,0.03,2.65%,1.33,100,220,3,133,Buy
31749,3/16/2018,2802,scb_9657,58.21,370900,53625,317274,1.29,2.22%,59.5,900,75,1165,-53550,Sell
31750,3/16/2018,3383,scb_7021,14.12,1566328,1566328,0,0,0.00%,15.14,0,1566328,0,0,Sell
31751,3/16/2018,3618,scb_6350,6.58,522539,30667,491872,0,0.00%,6.58,14400,125419,0,94752,Buy
31752,3/16/2018,3633,scb_15889,8.4,1101868,17876,1083992,-0.33,-3.91%,8.07,12900,121979,-4238,104103,Buy
31753,3/16/2018,3848,scb_9657,6.84,370896,54989,315906,-0.02,-0.29%,6.82,200,53625,-3,-1364,Sell
31754,3/16/2018,6838,scb_10355,1.61,309309,152279,157030,0,0.00%,1.61,10400,169023,0,16744,Buy
31755,3/16/2018,7300,scb_15889,5.16,1106108,2912,1103196,0,0.01%,5.16,2900,17876,1,14964,Buy
31756,3/16/2018,8022,scb_6350,1.01,522539,7437,515102,0,0.00%,1.01,23000,30667,0,23230,Buy
31757,3/16/2018,8079,scb_12192,0.59,145447,61400,84047,0,0.00%,0.59,19800,73082,0,11682,Buy
31758,3/16/2018,8319,scb_12192,0.15,145370,51721,93648,0,-0.79%,0.15,65400,61400,-77,9679,Buy
31759,3/16/2018,8328,scb_19191,2.1,114745,114745,0,0,0.00%,2.1,54600,85,0,-114660,Sell
31760,3/16/2018,8347,scb_16536,0.41,621380,253039,368340,-0.01,-1.41%,0.4,439500,428839,-2516,175800,Buy
31761,3/16/2018,8436,scb_19814,0.57,941405,31799,909606,0,0.00%,0.57,237400,167117,0,135318,Buy
31762,3/16/2018,83162,scb_10355,9.02,309309,152279,157030,0,0.00%,9.02,0,152279,0,0,Sell
31763,3/19/2018,41,scb_19814,42.5,941375,36019,905356,-0.3,-0.71%,42.2,100,31799,-29,-4220,Sell
31764,3/19/2018,51,scb_19814,15.22,941375,36019,905356,0,0.00%,15.1,0,36019,0,0,Sell
31765,3/19/2018,100,scb_16471,6.36,267395,147011,120384,0,0.00%,6.36,8000,197891,0,50880,Buy
31766,3/19/2018,151,scb_3763,6.5,1063930,112846,951084,0,0.00%,6.3,0,112846,0,0,Sell
31767,3/19/2018,156,scb_19814,0.26,941375,7408,933967,0,0.00%,0.26,112200,36019,0,28611,Buy
31768,3/19/2018,164,scb_9657,0.13,370850,12364,358486,0,-0.11%,0.13,318100,54989,-45,42625,Buy
31769,3/19/2018,174,scb_7878,1.22,476541,443176,33365,0,0.00%,1.22,7400,434148,0,-9028,Sell
31770,3/19/2018,177,scb_12203,11.32,193326,87,193238,0,0.00%,11.4,0,87,0,0,Buy
31771,3/19/2018,196,scb_16536,0.84,623896,149299,474596,0,0.00%,0.84,123500,253039,0,103740,Buy
31772,3/19/2018,227,scb_12203,0.93,193326,87,193238,0,0.00%,0.92,0,87,0,0,Buy
31773,3/19/2018,276,scb_9657,0.19,370896,2562,368334,0,0.00%,0.19,52700,12364,0,9802,Buy
31774,3/19/2018,290,scb_10355,0.16,309309,137539,171770,0,0.00%,0.16,95100,152279,0,14740,Buy
31775,3/19/2018,328,scb_5394,1.46,306256,176696,129560,-0.01,-0.48%,1.45,12000,194096,-83,17400,Buy
31776,3/19/2018,334,scb_10355,0.85,309344,123854,185490,0,0.26%,0.85,16100,137539,35,13685,Buy
31777,3/19/2018,337,scb_3763,3.83,1063930,112846,951084,0,0.00%,3.99,0,112846,0,0,Sell
31778,3/19/2018,373,scb_18791,50,1427724,2554,1425169,0,0.00%,50,0,2554,0,0,Buy
31779,3/19/2018,375,scb_12203,6.01,193326,87,193238,0,0.00%,6.08,0,87,0,0,Sell
31780,3/19/2018,559,scb_1551,0.05,170847,21325,149522,0,0.00%,0.05,237300,33902,0,12576,Buy
31781,3/19/2018,599,scb_1551,0.57,170847,12376,158471,0,0.00%,0.57,15700,21325,0,8949,Buy
31782,3/19/2018,631,scb_10355,2.2,309309,111534,197775,0,0.00%,2.2,5600,123854,0,12320,Buy
